,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
42,2019-05-14 13:00:00,74.24918015193963,73.07150833208993,74.73950482379182,74.24918015193964,74.24918015193964,-0.328501104224329,-0.328501104224329,-0.328501104224329,-0.328501104224329,-0.328501104224329,-0.328501104224329,0.0,0.0,0.0,73.9206790477153
43,2019-05-14 14:00:00,74.25714686502296,73.01189084167319,74.72801375365256,74.25714686502296,74.25714686502296,-0.36106523040068667,-0.36106523040068667,-0.36106523040068667,-0.36106523040068667,-0.36106523040068667,-0.36106523040068667,0.0,0.0,0.0,73.89608163462228
44,2019-05-14 15:00:00,74.26511357810628,73.12561183902099,74.81357792886557,74.26511357810628,74.26511357810628,-0.3043377492497179,-0.3043377492497179,-0.3043377492497179,-0.3043377492497179,-0.3043377492497179,-0.3043377492497179,0.0,0.0,0.0,73.96077582885657
45,2019-05-14 16:00:00,74.27308029118961,73.2640505329391,75.03902502025639,74.27308029118961,74.27308029118961,-0.11968233972395216,-0.11968233972395216,-0.11968233972395216,-0.11968233972395216,-0.11968233972395216,-0.11968233972395216,0.0,0.0,0.0,74.15339795146566
46,2019-05-14 17:00:00,74.28104700874816,73.53851696060559,75.27505290457796,74.28104700874816,74.28104700874816,0.12890577484133592,0.12890577484133592,0.12890577484133592,0.12890577484133592,0.12890577484133592,0.12890577484133592,0.0,0.0,0.0,74.4099527835895
47,2019-05-14 18:00:00,74.2890137263067,73.83264163228604,75.45985169720488,74.2890137263067,74.2890137263067,0.3307811079434815,0.3307811079434815,0.3307811079434815,0.3307811079434815,0.3307811079434815,0.3307811079434815,0.0,0.0,0.0,74.61979483425019
48,2019-05-14 19:00:00,74.29698044386525,73.92875817776984,75.61119536933064,74.29698044386525,74.29698044386525,0.423903047285717,0.423903047285717,0.423903047285717,0.423903047285717,0.423903047285717,0.423903047285717,0.0,0.0,0.0,74.72088349115097
49,2019-05-14 20:00:00,74.3049471614238,73.9362913279568,75.57599553177825,74.3049471614238,74.3049471614238,0.4372513207953861,0.4372513207953861,0.4372513207953861,0.4372513207953861,0.4372513207953861,0.4372513207953861,0.0,0.0,0.0,74.74219848221918
50,2019-05-14 21:00:00,74.31291387898233,73.87726904757093,75.62888406364046,74.31291387898233,74.31291387898233,0.44374566988936937,0.44374566988936937,0.44374566988936937,0.44374566988936937,0.44374566988936937,0.44374566988936937,0.0,0.0,0.0,74.7566595488717
51,2019-05-14 22:00:00,74.32088059654087,73.98166401086198,75.62807673342266,74.32088059654087,74.32088059654087,0.4765441157312451,0.4765441157312451,0.4765441157312451,0.4765441157312451,0.4765441157312451,0.4765441157312451,0.0,0.0,0.0,74.79742471227212
