,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2019-05-12 19:00:00,72.61584512835844,77.83758084837045,82.366234239105,72.61584512835844,72.61584512835844,7.517437953594726,7.517437953594726,7.517437953594726,7.517437953594726,7.517437953594726,7.517437953594726,0.0,0.0,0.0,80.13328308195317
1,2019-05-12 20:00:00,72.36778955569737,75.39578791953697,79.96144388270444,72.36778955569737,72.36778955569737,5.390703057626899,5.390703057626899,5.390703057626899,5.390703057626899,5.390703057626899,5.390703057626899,0.0,0.0,0.0,77.75849261332426
2,2019-05-12 21:00:00,72.11973398303631,72.86371458448338,77.32383285473131,72.11973398303631,72.11973398303631,2.9871531796632245,2.9871531796632245,2.9871531796632245,2.9871531796632245,2.9871531796632245,2.9871531796632245,0.0,0.0,0.0,75.10688716269954
3,2019-05-12 22:00:00,71.87167841037522,70.25881923332058,74.50085270669612,71.87167841037522,71.87167841037522,0.5986773596140778,0.5986773596140778,0.5986773596140778,0.5986773596140778,0.5986773596140778,0.5986773596140778,0.0,0.0,0.0,72.4703557699893
4,2019-05-12 23:00:00,71.62362283771415,67.88281883405139,72.28430303576644,71.62362283771415,71.62362283771415,-1.5503498531400883,-1.5503498531400883,-1.5503498531400883,-1.5503498531400883,-1.5503498531400883,-1.5503498531400883,0.0,0.0,0.0,70.07327298457406
5,2019-05-13 00:00:00,71.37556726505308,65.84698684929151,70.23998428514712,71.37556726505308,71.37556726505308,-3.2843533565841168,-3.2843533565841168,-3.2843533565841168,-3.2843533565841168,-3.2843533565841168,-3.2843533565841168,0.0,0.0,0.0,68.09121390846896
6,2019-05-13 01:00:00,71.127511692392,64.45503174562025,68.79931743976286,71.127511692392,71.127511692392,-4.5321194710573565,-4.5321194710573565,-4.5321194710573565,-4.5321194710573565,-4.5321194710573565,-4.5321194710573565,0.0,0.0,0.0,66.59539222133465
7,2019-05-13 02:00:00,70.87945611973093,63.31460631162316,67.6376365459809,70.87945611973093,70.87945611973093,-5.417718583150391,-5.417718583150391,-5.417718583150391,-5.417718583150391,-5.417718583150391,-5.417718583150391,0.0,0.0,0.0,65.46173753658054
8,2019-05-13 03:00:00,70.63140054706986,62.08877558244271,66.55848646689167,70.63140054706986,70.63140054706986,-6.238396116834128,-6.238396116834128,-6.238396116834128,-6.238396116834128,-6.238396116834128,-6.238396116834128,0.0,0.0,0.0,64.39300443023573
9,2019-05-13 04:00:00,70.38334497440879,61.11409559584413,65.25263482076755,70.38334497440879,70.38334497440879,-7.250909766945225,-7.250909766945225,-7.250909766945225,-7.250909766945225,-7.250909766945225,-7.250909766945225,0.0,0.0,0.0,63.13243520746356
10,2019-05-13 05:00:00,70.13528938829722,59.46026334339757,64.03846221116753,70.13528938829722,70.13528938829722,-8.392343294710965,-8.392343294710965,-8.392343294710965,-8.392343294710965,-8.392343294710965,-8.392343294710965,0.0,0.0,0.0,61.742946093586255
11,2019-05-13 06:00:00,69.88723380218566,58.50953727590817,62.89812498927431,69.88723380218566,69.88723380218566,-9.190101648073183,-9.190101648073183,-9.190101648073183,-9.190101648073183,-9.190101648073183,-9.190101648073183,0.0,0.0,0.0,60.69713215411248
12,2019-05-13 07:00:00,69.63917821607411,58.4923504075383,62.86935002646031,69.63917821607411,69.63917821607411,-9.005631298439539,-9.005631298439539,-9.005631298439539,-9.005631298439539,-9.005631298439539,-9.005631298439539,0.0,0.0,0.0,60.633546917634575
13,2019-05-13 08:00:00,69.39112262996255,59.44040377638078,64.03524361990185,69.39112262996255,69.39112262996255,-7.474168492980648,-7.474168492980648,-7.474168492980648,-7.474168492980648,-7.474168492980648,-7.474168492980648,0.0,0.0,0.0,61.91695413698191
14,2019-05-13 09:00:00,69.14306704385099,62.21067344303876,66.45252787240477,69.14306704385099,69.14306704385099,-4.802619458550565,-4.802619458550565,-4.802619458550565,-4.802619458550565,-4.802619458550565,-4.802619458550565,0.0,0.0,0.0,64.34044758530042
15,2019-05-13 10:00:00,68.89501145773943,65.01712107395348,69.43234868815915,68.89501145773943,68.89501145773943,-1.6725462511150064,-1.6725462511150064,-1.6725462511150064,-1.6725462511150064,-1.6725462511150064,-1.6725462511150064,0.0,0.0,0.0,67.22246520662442
16,2019-05-13 11:00:00,68.64695587162787,67.640468047477,71.88612029111799,68.64695587162787,68.64695587162787,1.1879577927520548,1.1879577927520548,1.1879577927520548,1.1879577927520548,1.1879577927520548,1.1879577927520548,0.0,0.0,0.0,69.83491366437993
17,2019-05-13 12:00:00,68.3989002855163,69.63679859841235,73.99129440819002,68.3989002855163,68.3989002855163,3.425532420841823,3.425532420841823,3.425532420841823,3.425532420841823,3.425532420841823,3.425532420841823,0.0,0.0,0.0,71.82443270635812
18,2019-05-13 13:00:00,68.15084469940476,71.16828938892394,75.61064206160157,68.15084469940476,68.15084469940476,5.151895336317798,5.151895336317798,5.151895336317798,5.151895336317798,5.151895336317798,5.151895336317798,0.0,0.0,0.0,73.30274003572255
19,2019-05-13 14:00:00,67.90278911339743,72.49794585976215,76.78044945705034,67.90278911339743,67.90278911339743,6.667885665412936,6.667885665412936,6.667885665412936,6.667885665412936,6.667885665412936,6.667885665412936,0.0,0.0,0.0,74.57067477881037
